BAROMETRIC_PRESSURE,ENGINE_COOLANT_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,SPEED,THROTTLE_POS,class
97.08250689,107.9874427,4261.265472,52.20499821,62.58509929,37.91472743,0.774650039,1
100,89,818,32,3.2,22,0.196,0
97.93624458,100.3675277,5459.690851,47.64744979,54.66284409,36.69164767,0.637037054,1
100,87,2397,36,17.34,32,0.322,0
100,82,1847,58,5.15,27,0.227,0
96.9331402,105.1146015,5174.894508,25.40099436,59.33175142,24.41370063,0.707559654,1
99,84,1863,85,23.19,58,0.349,0
97.12359502,101.4227419,4269.624861,20.15936909,53.73682909,27.77338385,0.60710787,1
97.0700731,104.1177744,5471.088446,59.4144802,58.51956651,26.48841546,0.866323564,1
100,88,2012,48,17.31,64,0.322,0
100,82,2273,53,13.77,48,0.373,0
100,85,2320,69,6.28,37,0.239,0
99,97,810,32,4.24,0,0.204,0
97.90842935,107.1963233,4907.563808,47.57636487,64.63062509,29.2164079,0.895732572,1
97.86986484,100.1101923,4619.106968,58.81041138,54.52251473,52.76261416,0.883805592,1
96.2098958,106.3113799,4075.240922,36.16833767,63.3592221,69.18918167,0.730175711,1
101,83,793,47,4.14,17,0.176,0
101,92,2103,45,16.64,65,0.318,0
100,84,1025,55,9.81,22,0.286,0
100,83,796,34,4.44,0,0.208,0
99,83,2037,19,10.43,59,0.29,0
99,86,800,32,4.4,24,0.204,0
100,85,1456,72,5.23,46,0.216,0
101,86,810,30,4.05,61,0.2,0
97.02284952,103.1280747,4442.761809,65.00107379,58.39033174,20.6881514,0.717820051,1
100,83,2142,21,18.53,31,0.329,0
100,87,1506,52,3.74,22,0.212,0
99,83,2336,63,6.76,46,0.247,0
100,89,790,32,3.95,37,0.2,0
96.5642486,100.2495238,4946.669291,24.83646721,62.63761307,49.74777645,0.79338079,1
97.14453802,100.2061509,4656.377562,22.65813586,64.21693678,34.81922394,0.759109679,1
95.97029444,102.5629022,3651.79131,50.5878704,54.66895908,40.7226748,0.720707247,1
97.46352492,102.054325,4124.796049,45.74466567,54.74314021,36.11296422,0.909058998,1
100,84,1912,60,23.21,29,0.345,0
101,90,2162,77,23.83,52,0.337,0
97.70458311,101.5614442,3512.989231,65.84685595,64.81386344,29.48486535,0.757562435,1
100,81,991,57,9.93,28,0.29,0
100,92,1059,98,18.37,23,0.525,0
100,83,1972,53,15.61,60,0.318,0
100,87,1008,57,9.66,20,0.298,0
97.44187249,104.2813787,3646.852298,34.14936032,65.52651174,67.1517746,0.789977316,1
97.48127541,102.1228112,3645.521451,37.93856251,59.19213903,36.94901473,0.765541436,1
100,96,850,71,9.38,24,0.184,0
100,86,1864,21,11.69,55,0.298,0
101,93,2348,28,13.71,49,0.306,0
100,90,1996,20,6,36,0.239,0
97.21066766,106.8546118,4276.368681,50.0897344,52.82880332,62.82556243,0.676603818,1
97.20271276,107.5439022,3921.897909,34.52097188,57.93028532,38.49358955,0.855830073,1
100,88,882,54,8.4,17,0.278,0
95.54940884,109.5611266,4432.404715,39.54104546,65.43687336,50.01709426,0.60177443,1
96.94618677,108.1869892,5405.344409,61.77900753,60.09761018,39.25425213,0.72517428,1
99,83,1597,37,3.9,52,0.212,0
95.44559659,104.8991891,3875.086681,34.32213879,57.16872449,47.39394752,0.84138411,1
100,84,1393,26,3.56,37,0.212,0
97.25156318,103.4271817,5461.03626,34.04771739,57.70801716,16.93992643,0.664635199,1
100,84,1056,51,11.06,16,0.294,0
100,85,2353,35,15.45,52,0.322,0
100,92,1867,40,5.06,68,0.231,0
101,85,2299,38,27.34,28,0.353,0
98,84,782,31,4.18,0,0.204,0
100,90,1700,21,6.86,16,0.239,0
95.21157884,102.2988307,5308.141205,61.30173327,68.61769924,27.30557049,0.842962015,1
100,91,1729,30,11.37,63,0.294,0
96.61217316,107.6881201,4151.100176,42.08838682,66.32555517,39.93623151,0.892066303,1
97.16350181,106.5438461,3749.405308,39.90998876,61.58211883,22.42232509,0.690124875,1
100,86,2083,19,19.9,64,0.329,0
97.86138373,107.5238397,5006.554191,36.36320776,65.45701846,68.84746426,0.849781297,1
99,83,810,70,3.99,28,0.224,0
100,84,2171,20,12.65,25,0.302,0
97.66464383,108.7523299,3613.780365,58.51413897,67.12428329,65.47865695,0.929831984,1
101,88,1244,34,7.41,39,0.255,0
95.17053455,109.5020719,3838.269968,40.22781304,63.54638799,44.62063279,0.653885063,1
97.98834176,102.5108529,4032.56986,55.01288877,55.59884676,10.31767941,0.612041782,1
100,84,1891,36,11.53,56,0.298,0
100,87,1169,28,4.61,22,0.231,0
96.71649387,103.9429732,5217.11635,31.84621876,69.38848609,12.81810149,0.812337919,1
100,92,1837,79,22.66,44,0.345,0
96.94828625,107.2493975,5401.144542,60.46899472,51.63055069,63.89201764,0.771744556,1
95.07393118,100.7282788,4399.893418,52.91769103,57.78592051,66.51444292,0.864836386,1
100,85,876,36,4.23,12,0.204,0
99,86,2044,37,14.48,43,0.31,0
100,97,1107,19,6.99,6,0.255,0
96.77403275,100.9026722,5323.974989,32.50429624,59.60505067,20.70292407,0.680689116,1
100,87,844,34,4.26,21,0.2,0
97.72256401,104.4145914,3952.40301,26.84724346,62.83048956,36.55080974,0.897702092,1
95.0017294,103.3180291,5013.121479,60.64460683,51.22086528,62.52186328,0.841535532,1
101,87,2014,75,28.18,61,0.365,0
100,86,1074,49,8.6,15,0.275,0
100,89,1325,55,10.45,44,0.29,0
95.9501508,105.3915687,4019.584697,46.7110862,68.43872775,67.48517677,0.75201788,1
100,80,811,38,4.76,0,0.216,0
95.52610181,109.814463,4076.438704,68.11947665,67.91809943,27.73482855,0.892388196,1
100,82,1449,46,14.72,17,0.318,0
97.39370766,105.1789565,3870.957967,46.4762242,59.89912591,34.09870574,0.800772415,1
100,83,774,34,4.28,21,0.208,0
97.87474104,109.4759998,3572.102414,33.49722613,55.79018352,47.24582069,0.903550212,1
100,83,2043,31,8.21,42,0.271,0
97.37163383,108.3767727,4747.080884,64.12954833,64.18550825,66.43287467,0.862329795,1
100,91,2300,65,4.16,24,0.239,0
99,84,1294,57,13.74,31,0.31,0
100,83,2252,19,6.4,43,0.247,0
100,82,1854,60,16.83,72,0.325,0
100,83,1573,73,20.43,48,0.341,0
96.73993773,109.4903963,4943.661494,60.10327819,59.43774813,57.91723197,0.882225106,1
100,90,1697,51,16.47,52,0.322,0
101,91,1761,70,22.16,58,0.345,0
100,82,1290,25,3.78,33,0.208,0
100,82,1405,69,10.97,37,0.314,0
99,98,799,31,3.89,0,0.204,0
100,87,2421,56,24.44,54,0.345,0
100,82,917,20,3.18,22,0.2,0
100,83,1618,47,23.26,50,0.353,0
97.19728924,100.4335405,4297.306815,60.5729447,59.52228122,54.39982724,0.763412184,1
95.8353412,102.6701674,4342.899885,50.22943911,65.8011484,61.5622013,0.750936475,1
96.06239539,106.2591922,3518.751427,52.04065989,54.12987863,27.83259339,0.675932383,1
100,83,2341,24,11.66,51,0.298,0
95.00505989,100.7198984,4002.371092,33.31688647,65.26129742,13.85000114,0.786141844,1
100,84,2530,65,28.53,24,0.345,0
95.36031896,108.4968569,4059.18143,39.5067318,59.71390562,32.84279621,0.603311286,1
101,83,1458,50,12.77,51,0.306,0
100,84,801,46,5.52,0,0.235,0
96.27032346,106.8253085,4941.580931,40.01664837,53.57922057,61.55203246,0.664021457,1
100,82,1383,30,3.81,32,0.204,0
99,83,2439,51,7.44,57,0.235,0
95.93743793,108.9874151,3783.926309,69.27524473,58.7377446,43.13844333,0.6510432,1
100,83,1757,38,17.71,60,0.325,0
96.04879562,102.196874,4248.387241,23.71898371,60.45714639,20.87924402,0.614736028,1
96.81094722,105.8189106,3757.341138,68.19542317,57.3884795,66.68452801,0.897323995,1
100,83,1056,66,3.62,23,0.208,0
96.69494138,109.731056,5455.10163,69.29656246,66.06275272,55.03327351,0.745397367,1
95.76731444,104.5624878,3590.235491,21.11164315,61.24863905,48.67690055,0.611711698,1
100,83,1471,21,12.11,52,0.298,0
100,81,811,40,5,0,0.22,0
96.60067646,104.9549754,4768.588164,44.60175786,58.61201078,19.46595453,0.600839449,1
95.99613641,100.3411556,4145.639499,62.8009214,65.60623446,34.94419955,0.903232214,1
96.87776675,108.3181877,3833.21101,30.68130969,67.54387125,69.68173627,0.837531371,1
101,88,818,57,4.51,2,0.208,0
100,85,2025,19,17.87,45,0.325,0
100,84,800,34,15.66,0,0.204,0
96.38813878,107.0483111,4075.836058,63.78800326,52.91888321,46.73247411,0.677068935,1
100,95,1467,36,15.03,46,0.314,0
96.27792863,109.0987116,3634.834644,55.33148149,64.97158884,56.00644494,0.798525603,1
97.18366595,100.3091238,3822.741482,23.30574021,58.00937355,47.82054741,0.868107753,1
101,83,1658,33,4.91,48,0.208,0
100,83,1777,63,14.45,56,0.31,0
100,83,1902,68,7.34,44,0.271,0
100,93,1450,63,11.96,36,0.318,0
95.07841492,107.9955568,4229.23646,38.86953825,62.60041177,22.01142936,0.641149821,1
95.99351387,105.9041455,4998.173388,62.74060784,63.41430181,21.45317194,0.896153096,1
95.65024883,105.8286222,5107.307928,69.58192624,55.84965305,57.98568906,0.721661106,1
95.34895607,102.4293354,3844.643061,30.28758207,52.56040582,39.79397654,0.640320526,1
101,86,1640,26,11.34,18,0.294,0
99,82,1591,52,7.96,50,0.267,0
100,93,1752,22,4.2,27,0.22,0
100,82,1880,40,20.94,51,0.329,0
101,92,1943,50,15.19,31,0.318,0
99,92,778,35,3.91,0,0.2,0
96.35934347,100.5001324,4414.589286,51.06355461,56.13414078,59.41979485,0.82797144,1
99,83,1627,22,5.45,49,0.22,0
96.12219293,103.884249,4077.927611,65.84656001,54.70357683,24.55790981,0.864560869,1
99,82,1723,42,19.59,37,0.333,0
99,85,759,33,4.58,17,0.212,0
99,84,2077,47,13.31,41,0.302,0
100,86,2101,44,5.67,31,0.231,0
99,82,2067,28,26.35,46,0.353,0
101,83,1546,67,17.29,38,0.329,0
97.92063539,107.1838419,5275.444782,40.32239963,60.21573086,47.6782714,0.79020977,1
100,83,814,31,3.6,2,0.2,0
100,83,1669,50,10.1,52,0.286,0
99,83,1755,81,23.85,38,0.353,0
100,82,1582,31,8.99,52,0.275,0
97.77398184,109.5630179,4085.856674,47.49917109,58.17591034,30.69350593,0.89553852,1
95.12003121,102.4110591,4885.739479,65.55223965,52.32420662,11.37813544,0.918037068,1
100,81,1366,65,13.55,45,0.31,0
100,87,2129,63,25,64,0.349,0
100,84,783,36,4.63,0,0.212,0
100,90,0,100,0,0,0.294,0
97.62990662,104.3597834,5082.36528,58.22143893,68.63468287,43.26035317,0.72649618,1
97.97796906,102.5559863,3549.816097,29.57463155,56.69429148,59.75066697,0.895486142,1
100,84,1680,18,11.31,52,0.298,0
97.58403938,105.2869494,5055.275339,34.85346973,59.81814013,51.93611755,0.645634099,1
100,81,2486,28,14.22,49,0.298,0
95.5880016,105.774666,4258.784515,33.6163718,50.84720907,66.59256671,0.655023336,1
100,88,1434,56,3.98,43,0.212,0
100,83,1847,79,29.2,47,0.376,0
100,84,1252,38,3.85,15,0.196,0
95.33294549,107.283598,4158.535286,43.30560553,51.37159128,31.64790455,0.914127792,1
100,86,2513,25,10.41,50,0.29,0
100,84,794,35,4.41,0,0.208,0
101,82,781,32,4.2,27,0.208,0
101,92,2171,20,7.06,64,0.243,0
100,85,1130,35,3.6,44,0.188,0
100,84,1626,20,3.98,42,0.22,0
101,99,814,37,4.44,0,0.208,0
101,88,1482,68,20.49,39,0.345,0
100,85,1218,20,3.36,20,0.196,0
95.23585348,100.9391966,4014.492855,50.16838877,66.5889521,59.26890706,0.825003311,1
100,82,1426,21,8.95,40,0.275,0
101,96,2993,56,8.2,40,0.271,0
100,83,1361,67,12.41,45,0.302,0
100,86,813,33,4.24,0,0.204,0
95.61080627,105.6487511,4416.343624,66.30932697,64.78140256,65.7741128,0.834106297,1
100,83,812,92,4.7,14,0.212,0
97.38505749,106.7961119,5430.352135,68.26515006,64.35691395,67.55267202,0.835556444,1
100,85,2345,54,11.14,49,0.306,0
97.85531789,103.3746366,3813.812089,31.7320711,68.2905601,27.73679063,0.703412293,1
96.16859919,103.0866789,3821.875261,65.4522941,68.98079439,41.14764392,0.906432866,1
100,83,760,35,3.96,6,0.196,0
96.81375165,104.4797369,4297.467676,52.98232262,67.31053366,10.18977152,0.620957435,1
95.88026448,107.3701478,4051.688669,38.46642781,59.89619694,68.01373173,0.889152485,1
100,83,1475,51,3.88,48,0.216,0
95.19768043,103.3354574,3685.759893,35.18248412,53.95443037,62.27623276,0.873350274,1
95.75868043,101.200469,3538.103628,34.06370323,68.2360086,26.08962628,0.654308114,1
100,83,1786,41,12.35,54,0.302,0
95.80304068,103.782569,3898.059044,63.03124734,68.69588913,28.96768883,0.887993908,1
101,83,1504,50,12.66,47,0.302,0
97.00951485,105.4715526,5027.090453,57.73445439,68.9284739,57.31757889,0.670493924,1
99,83,809,23,3.73,25,0.196,0
96.16453303,103.8125211,4114.367035,55.67685936,60.65177709,43.49909647,0.691291834,1
99,84,792,35,4.6,0,0.216,0
99,83,1347,21,2.79,38,0.204,0
97.48534177,107.9354682,4045.23116,44.165392,60.32404581,16.18575925,0.790519122,1
95.76322496,109.9323398,4549.048472,28.25960072,52.29920918,53.03772526,0.611052351,1
95.48963449,106.3195304,4105.167227,24.75462856,66.65585567,51.623199,0.842214511,1
100,84,1848,57,19.44,60,0.329,0
101,89,1564,77,20.26,40,0.341,0
95.65000638,101.1563334,5179.527403,48.09910285,68.47715374,12.11850269,0.667055409,1
99,83,2145,42,15.41,47,0.314,0
96.91355929,104.1243087,3759.702025,22.24589138,64.36511805,63.69040555,0.607566881,1
95.58451148,104.937768,3792.327675,65.2194183,56.76217723,29.93102222,0.706159764,1
96.61556568,103.1330201,3927.502663,47.0299525,52.54241596,49.0322136,0.906457749,1
95.58763518,100.4131972,5425.756441,40.9177628,68.02553817,62.47898714,0.803143721,1
95.40189101,101.6681054,5156.364552,30.21446192,55.28166275,60.36996515,0.885752013,1
97.89957632,108.7102477,4218.250498,41.10897645,52.13556413,68.9828762,0.647641865,1
100,83,1722,60,14.49,20,0.314,0
100,83,1555,83,18.57,37,0.329,0
100,85,1774,45,8.75,29,0.278,0
100,91,2739,65,8.49,59,0.251,0
100,84,1501,25,13.82,45,0.31,0
99,85,1752,27,7.6,52,0.263,0
100,93,810,31,3.93,5,0.2,0
100,84,1720,50,3.62,66,0.318,0
96.05532307,104.0149489,5462.204082,44.22916181,69.48526936,16.59669743,0.882324702,1
100,84,2025,19,5.66,55,0.239,0
101,88,797,69,4.41,8,0.208,0
100,95,1020,66,4.39,38,0.188,0
100,89,2031,48,10.13,42,0.286,0
101,91,1947,50,15.45,18,0.318,0
100,85,2026,47,18.88,45,0.325,0
99,83,835,60,3.82,27,0.196,0
99,83,1834,28,8.67,55,0.271,0
99,83,1866,53,16.93,63,0.318,0
98,87,2611,19,30.65,79,0.361,0
99,82,1626,25,12.86,49,0.306,0
97.97307496,102.5298641,5383.225761,31.49053269,69.33130902,36.70161693,0.892283029,1
100,82,1659,57,23.63,49,0.298,0
95.15976803,104.0777771,4690.371069,28.5417274,59.43919762,50.3873303,0.798686985,1
97.33801755,107.8397295,5325.835667,26.67882718,68.03176275,23.62384196,0.915843788,1
100,94,1605,21,7.35,28,0.224,0
95.15696363,100.7584536,4773.993922,49.76475365,56.57066048,65.2410116,0.862790705,1
100,83,1545,20,7.51,56,0.267,0
95.49088779,103.1494548,4359.893107,53.52878074,68.47607476,42.59047837,0.73573466,1
100,94,2387,59,32.6,42,0.373,0
97.42402554,107.6576647,4531.294027,26.88329977,66.40969254,68.01077758,0.897396369,1
98,83,1738,20,4.56,35,0.224,0
99,83,917,54,5.01,36,0.259,0
100,93,1497,20,4.21,30,0.216,0
100,84,2196,20,7.72,62,0.298,0
100,83,1994,63,18.73,50,0.318,0
96.81619017,101.688934,4472.870546,42.27607225,62.83497651,61.0004539,0.841836045,1
96.77134611,100.8703912,4907.38828,38.19923756,53.74494042,33.68551562,0.932179431,1
97.57772662,107.684173,4646.489919,50.95865488,68.66242556,41.16663913,0.709344857,1
99,84,1402,44,9.86,52,0.282,0
100,82,2292,58,7.97,49,0.255,0
99,82,2322,42,6.54,46,0.255,0
100,96,1677,43,14.87,40,0.329,0
96.95363081,107.3158898,3985.733282,60.11655327,54.09461987,34.99194808,0.82298148,1
101,85,2266,19,6.58,48,0.251,0
100,97,824,45,3.42,8,0.192,0
95.35476205,103.9578618,4083.820103,45.87516407,60.79813535,58.88672898,0.822324961,1
100,88,777,36,5.16,0,0.22,0
95.74850276,103.041294,5381.977705,35.03456229,58.3204359,15.23124853,0.663214254,1
95.64799624,104.6048177,3889.845731,55.02721525,55.92951813,46.43611258,0.792987593,1
96.21718495,106.3053969,5335.4635,42.76416125,69.02847723,64.81353901,0.847803901,1
97.68009049,105.7374177,3555.048166,51.51006723,52.60327937,22.27316817,0.859592393,1
99,85,1523,73,12.72,34,0.31,0
100,85,1130,30,3.75,38,0.192,0
99,87,1812,25,4.83,51,0.227,0
98,85,2020,57,24.71,43,0.345,0
100,84,2132,22,14.36,62,0.294,0
95.08442814,103.2279124,4127.712225,21.15193393,54.22638535,21.88394677,0.891425029,1
101,82,841,27,6.99,22,0.263,0
100,82,1670,35,7.84,51,0.263,0
97.36204078,104.1455449,4988.670399,69.4752827,52.36857953,47.47873637,0.906725873,1
99,60,861,34,5,0,0.22,0
96.09017887,109.205582,3885.093558,66.11589555,50.94879461,69.10124044,0.634413838,1
95.52643135,107.407655,4022.849623,60.13760527,51.70199474,26.33185343,0.761522789,1
95.31858959,102.7106733,5244.361282,36.14413325,68.69511413,15.42766969,0.686059617,1
97.48271701,105.1601569,4156.926144,58.33122171,63.7007663,41.8012028,0.846097049,1
100,93,2789,39,24.05,21,0.345,0
97.60009242,100.3419004,4002.442724,62.55761,50.16586997,25.90373264,0.738924736,1
96.8566292,106.7259059,3761.111333,62.94028465,52.7273111,27.05501684,0.816838253,1
101,87,799,34,4.24,0,0.204,0
101,84,2060,36,17.71,63,0.325,0
96.10118765,108.8481616,4236.235301,25.22595753,65.47859808,62.89244648,0.889746585,1
97.85523849,101.9267483,5038.351252,36.53272918,68.61990506,52.37852055,0.802578064,1
97.49259698,109.5310769,5213.963201,34.11362089,68.14205004,63.46052307,0.901740008,1
101,78,780,90,4.62,2,0.224,0
99,82,1548,19,6.14,44,0.231,0
100,93,798,38,4.26,16,0.196,0
100,94,1862,19,16.04,40,0.318,0
100,83,2207,20,26.06,63,0.329,0
97.19278173,109.8693477,4770.957355,31.25867059,66.22308633,47.34044352,0.830242094,1
96.30056455,107.0897304,5308.687134,48.10527013,66.69496189,14.76222987,0.729946351,1
100,87,2060,20,7.77,40,0.259,0
100,84,2093,87,34.01,53,0.4,0
100,86,2485,44,15.85,51,0.286,0
100,83,2009,72,3.54,48,0.365,0
95.90067494,109.1051271,4077.988686,34.81305665,60.09210579,38.09237,0.774638883,1
100,87,1752,21,4.75,46,0.224,0
96.90051038,101.3462405,4744.480666,28.51159053,69.55655842,64.36684944,0.898007035,1
100,83,1669,69,20.04,41,0.337,0
95.87757257,109.0943423,4081.7854,65.86435546,57.14403675,56.94678592,0.850755661,1
96.74379511,102.6351039,4040.236062,59.69591476,64.34722847,46.62385935,0.797283362,1
100,97,1664,33,5.17,52,0.322,0
99,90,2218,38,14.52,67,0.314,0
97.97741942,100.1593537,3568.231292,36.87547798,61.61909459,66.80727573,0.727608585,1
96.00954865,102.3078579,4454.818531,42.16362743,60.49354198,16.03018375,0.7963612,1
100,86,3020,51,27.18,38,0.353,0
97.42921987,102.7733009,4126.868896,60.26069747,54.18666889,23.30066331,0.856872063,1
99,86,812,36,4.63,0,0.212,0
101,99,807,33,4.44,0,0.208,0
101,83,1575,31,14.06,50,0.31,0
96.89329522,104.9482263,3659.313301,54.73521873,65.55380015,38.45056775,0.628081357,1
95.77030765,104.6240053,5356.442972,34.7434013,66.00864631,12.58548246,0.724558207,1
95.03600585,104.3288961,3590.140324,27.48724701,62.62315997,30.36430548,0.794427158,1
100,86,770,58,4.98,21,0.224,0
101,89,1242,20,13.08,38,0.306,0
95.64656321,107.1933905,4888.441442,24.8059584,56.03412161,46.83413444,0.833572162,1
101,82,2036,52,18.85,47,0.329,0
97.30443917,104.2753352,4070.202383,45.40592388,51.86577972,36.87518452,0.877789763,1
100,84,812,31,3.85,0,0.2,0
95.11637517,109.1623597,3943.212804,29.6297368,57.06479592,10.79477832,0.72652986,1
100,84,2514,57,34.88,48,0.373,0
101,91,1767,43,13.65,54,0.306,0
95.40239341,105.3308701,4981.328801,62.53586118,56.4682871,22.410051,0.616977066,1
101,88,796,31,3.71,21,0.2,0
100,83,2029,19,14.26,39,0.239,0
100,83,1680,20,13.39,31,0.294,0
95.47438149,101.1031791,3763.877129,39.96453474,60.43757651,34.26812502,0.769058672,1
99,62,854,34,4.97,0,0.22,0
95.49479517,104.9539746,3651.112267,49.40887374,69.13275706,44.99855865,0.922625185,1
97.1518746,101.5271383,4695.363954,23.94237937,58.07510624,39.04184226,0.886563497,1
99,86,773,34,4.32,0,0.208,0
100,84,1510,58,19.77,37,0.337,0
100,93,1464,22,3.38,39,0.212,0
100,83,769,32,4.22,3,0.204,0
101,87,1589,45,13.47,47,0.31,0
95.55389475,100.8329496,4315.639866,28.40873735,64.20106956,60.35575571,0.905347382,1
100,88,2330,58,28.9,53,0.361,0
99,84,1756,19,4.58,54,0.224,0
96.36002391,102.3942544,4302.763535,49.51009513,68.39021742,60.74795545,0.881660873,1
95.3022103,102.2879997,3820.307466,58.63265,67.55870724,21.60763255,0.603691051,1
96.12606794,104.0294044,4505.424913,25.05721196,58.57320832,52.79820726,0.810094995,1
95.65992048,105.2209842,5357.440861,67.5684819,59.22640683,52.59340645,0.722169398,1
100,98,800,35,4.5,0,0.208,0
97.05605913,100.7802694,5174.956983,49.00131805,67.35650044,23.19411034,0.788263411,1
100,83,1918,65,13.95,59,0.31,0
95.96250149,105.3683537,4652.166395,62.05281703,61.77930829,52.09686066,0.798857871,1
99,84,1369,52,12.69,52,0.302,0
95.84020966,101.6873633,4525.370948,61.18406566,53.8360014,14.06587965,0.66546554,1
100,85,2236,22,10.58,65,0.294,0
101,97,780,31,4.15,0,0.204,0
96.24331668,106.5208659,3819.944407,49.65449245,59.20583172,38.08903791,0.901374813,1
96.45427425,103.915163,4277.522601,22.54516775,57.48631822,15.9349375,0.614035377,1
99,82,2068,33,6.09,46,0.239,0
97.72134813,100.5131528,5103.593408,30.4598553,57.02046416,65.05749554,0.895342244,1
100,84,1597,70,12.43,50,0.302,0
95.30484309,104.9892795,5024.282563,24.11868955,50.45901021,20.71327891,0.823591502,1
100,83,2214,43,26.13,45,0.353,0
95.65870375,100.0606687,4983.328541,39.69496503,68.58745811,38.88201976,0.905162959,1
100,83,1548,32,11.98,46,0.29,0
99,83,1710,22,28.82,56,0.384,0
100,84,777,72,4.92,24,0.224,0
97.06532526,108.2968013,3827.076283,68.36249248,50.89275601,15.95183699,0.744377689,1
101,91,789,70,7.36,14,0.263,0
100,86,2260,45,16.87,32,0.322,0
96.40220651,103.2525418,4760.875638,34.62763367,65.67011088,12.07848976,0.904753258,1
95.12643663,100.5093761,4195.224014,40.06341742,54.23118829,10.68388167,0.80830299,1
97.97071734,100.8664258,3911.872817,38.7728493,51.55195765,28.25763142,0.775641899,1
100,83,799,56,4.42,9,0.208,0
96.06738177,102.7786144,4569.299178,58.60550256,60.51919498,59.16429319,0.722977028,1
100,84,806,34,4.74,0,0.212,0
96.4375315,106.6704955,5481.543944,46.65446065,55.50077559,40.25657735,0.844190928,1
96.80098225,102.4043701,5221.065669,44.05970974,59.09768818,16.37772448,0.834953078,1
100,83,1655,42,11.7,8,0.286,0
100,88,787,34,4.6,0,0.212,0
96.8015815,109.2138711,3671.391644,66.4466703,55.60786253,48.83953535,0.75555342,1
97.27839493,104.5529316,4396.203198,49.66938285,50.69128547,51.55152511,0.921110848,1
